zipcode,state,total_population,total_properties,fema_properties_at_risk_2020_total,fema_properties_at_risk_2020_pct,fs_properties_at_risk_2020_total,fs_properties_at_risk_2020_pct,fs_properties_at_risk_2035_total,fs_properties_at_risk_2035_pct,fs_properties_at_risk_2050_total,fs_properties_at_risk_2050_pct,fs_fema_difference_2020_total,fs_fema_difference_2020_pct,gisjoin,year,name_e,white_pop,black_pop,white_pct,black_pct
92879,ca,46920,11074,26,0.2,780,7,780,7,781,7.1,754,2900,G92879,2014-2018,ZCTA5 92879,28556,2637,60.86104006820119,5.620204603580563
15145,pa,7071,4187,277,6.6,1031,24.6,1036,24.7,1040,24.8,754,272.2,G15145,2014-2018,ZCTA5 15145,5018,1545,70.96591712629048,21.84980907933814
15658,pa,8744,6465,846,13.1,1600,24.7,1615,25,1630,25.2,754,89.1,G15658,2014-2018,ZCTA5 15658,8562,0,97.91857273559012,0
57747,sd,5915,6623,162,2.4,915,13.8,916,13.8,917,13.8,753,464.8,G57747,2014-2018,ZCTA5 57747,5090,21,86.0524091293322,0.35502958579881655
28311,nc,35641,12099,98,0.8,851,7,881,7.3,911,7.5,753,768.4,G28311,2014-2018,ZCTA5 28311,16482,15182,46.2444937010746,42.59700906259645
28675,nc,7033,6387,85,1.3,838,13.1,848,13.3,859,13.4,753,885.9,G28675,2014-2018,ZCTA5 28675,6443,260,91.61097682354614,3.6968576709796674
90003,ca,72741,11101,7,0.1,760,6.8,772,7,783,7.1,753,10757.1,G90003,2014-2018,ZCTA5 90003,23616,16136,32.46587206664742,22.182812994047374
84310,ut,3984,5722,142,2.5,894,15.6,910,15.9,926,16.2,752,529.6,G84310,2014-2018,ZCTA5 84310,3894,77,97.74096385542168,1.9327309236947792
77038,tx,31365,7432,2573,34.6,3325,44.7,3362,45.2,3399,45.7,752,29.2,G77038,2014-2018,ZCTA5 77038,21396,5440,68.21616451458632,17.344173441734416
79720,tx,35357,18629,702,3.8,1454,7.8,1464,7.9,1473,7.9,752,107.1,G79720,2014-2018,ZCTA5 79720,28912,2286,81.771643521792,6.4654806686087625
34452,fl,11400,8471,267,3.2,1019,12,1067,12.6,1115,13.2,752,281.6,G34452,2014-2018,ZCTA5 34452,10878,115,95.42105263157895,1.0087719298245614
25506,wv,4976,3550,447,12.6,1198,33.7,1204,33.9,1209,34.1,751,168,G25506,2014-2018,ZCTA5 25506,4928,0,99.03536977491962,0
48083,mi,22981,8504,274,3.2,1025,12.1,1037,12.2,1049,12.3,751,274.1,G48083,2014-2018,ZCTA5 48083,15666,1319,68.16935729515687,5.739523954571167
29650,sc,34886,13899,197,1.4,948,6.8,976,7,1003,7.2,751,381.2,G29650,2014-2018,ZCTA5 29650,28396,2700,81.39654875881442,7.739494353035601
17050,pa,37619,12782,355,2.8,1106,8.7,1128,8.8,1151,9,751,211.5,G17050,2014-2018,ZCTA5 17050,31604,566,84.01073925410032,1.5045588665302108
26070,wv,8324,6318,1249,19.8,1999,31.6,2000,31.7,2002,31.7,750,60,G26070,2014-2018,ZCTA5 26070,8265,20,99.291206150889,0.24026910139356078
29693,sc,14413,14363,62,0.4,812,5.7,820,5.7,827,5.8,750,1209.7,G29693,2014-2018,ZCTA5 29693,13132,653,91.1121903836814,4.530632068271699
17603,pa,64494,20717,135,0.7,885,4.3,964,4.7,1042,5,750,555.6,G17603,2014-2018,ZCTA5 17603,46265,6876,71.73535522684281,10.66145687970974
06830,ct,25247,6150,293,4.8,1042,16.9,1069,17.4,1096,17.8,749,255.6,G06830,2014-2018,ZCTA5 06830,20461,1279,81.04329227234919,5.065948429516379
34420,fl,18107,10267,628,6.1,1377,13.4,1480,14.4,1582,15.4,749,119.3,G34420,2014-2018,ZCTA5 34420,16328,1233,90.17507041475672,6.809521179654277
12953,ny,15569,6528,110,1.7,859,13.2,865,13.3,871,13.3,749,680.9,G12953,2014-2018,ZCTA5 12953,12131,2363,77.91765688226604,15.177596505877064
98312,wa,31330,15168,483,3.2,1232,8.1,1263,8.3,1294,8.5,749,155.1,G98312,2014-2018,ZCTA5 98312,25010,1128,79.82764123842962,3.6003830194701565
38111,tn,43563,16290,251,1.5,999,6.1,1088,6.7,1177,7.2,748,298,G38111,2014-2018,ZCTA5 38111,19628,21224,45.05658471638776,48.72024424396851
61944,il,12259,9965,91,0.9,839,8.4,851,8.5,863,8.7,748,822,G61944,2014-2018,ZCTA5 61944,11963,40,97.58544742638063,0.3262908883269435
78583,tx,7322,4531,437,9.6,1185,26.2,1262,27.9,1340,29.6,748,171.2,G78583,2014-2018,ZCTA5 78583,6960,0,95.0559956296094,0
30523,ga,12230,9964,253,2.5,1001,10,1012,10.2,1022,10.3,748,295.7,G30523,2014-2018,ZCTA5 30523,11465,298,93.7448896156991,2.4366312346688472
64133,mo,35163,12685,65,0.5,812,6.4,810,6.4,808,6.4,747,1149.2,G64133,2014-2018,ZCTA5 64133,20850,11478,59.29528197252794,32.64226601825783
06410,ct,29138,9159,132,1.4,879,9.6,902,9.8,925,10.1,747,565.9,G06410,2014-2018,ZCTA5 06410,23887,1433,81.97885922163498,4.9179765254993475
14094,ny,49170,19844,541,2.7,1288,6.5,1298,6.5,1307,6.6,747,138.1,G14094,2014-2018,ZCTA5 14094,44333,2632,90.16270083384177,5.352857433394346
15122,pa,19647,8220,46,0.6,793,9.6,796,9.7,800,9.7,747,1623.9,G15122,2014-2018,ZCTA5 15122,16746,2137,85.23438692930219,10.876978673588843
40065,ky,30613,12830,123,1,869,6.8,881,6.9,893,7,746,606.5,G40065,2014-2018,ZCTA5 40065,26197,2418,85.57475582268971,7.898605167739196
84093,ut,23495,9145,70,0.8,816,8.9,874,9.6,933,10.2,746,1065.7,G84093,2014-2018,ZCTA5 84093,21488,176,91.457756969568,0.7490955522451586
43081,oh,61572,22085,176,0.8,922,4.2,952,4.3,982,4.4,746,423.9,G43081,2014-2018,ZCTA5 43081,49776,6078,80.84194114207757,9.871370103293705
30032,ga,49456,15077,413,2.7,1159,7.7,1202,8,1245,8.3,746,180.6,G30032,2014-2018,ZCTA5 30032,5679,41547,11.482934325461017,84.00800711743773
11221,ny,83835,9041,0,0,746,8.3,761,8.4,776,8.6,746,Inf,G11221,2014-2018,ZCTA5 11221,23203,41079,27.676984552990994,48.99982107711576
24868,wv,1147,3609,1009,28,1754,48.6,1762,48.8,1769,49,745,73.8,G24868,2014-2018,ZCTA5 24868,800,343,69.74716652136007,29.90409764603313
25035,wv,1112,1005,88,8.8,833,82.9,834,83,835,83.1,745,846.6,G25035,2014-2018,ZCTA5 25035,1045,0,93.9748201438849,0
67211,ks,18974,9327,0,0,745,8,764,8.2,782,8.4,745,Inf,G67211,2014-2018,ZCTA5 67211,13340,1875,70.30673553283441,9.881943712448614
32086,fl,29568,14943,466,3.1,1211,8.1,1428,9.6,1644,11,745,159.9,G32086,2014-2018,ZCTA5 32086,27351,634,92.50202922077922,2.1442099567099566
14043,ny,24420,9645,151,1.6,896,9.3,908,9.4,919,9.5,745,493.4,G14043,2014-2018,ZCTA5 14043,22878,680,93.68550368550369,2.7846027846027845
37692,tn,4989,2771,49,1.8,793,28.6,802,28.9,810,29.2,744,1518.4,G37692,2014-2018,ZCTA5 37692,4794,14,96.09140108238124,0.28061735818801364
55417,mn,26481,9591,50,0.5,794,8.3,800,8.3,806,8.4,744,1488,G55417,2014-2018,ZCTA5 55417,21343,2433,80.59740946338884,9.187719496997847
60615,il,41563,5833,0,0,744,12.8,765,13.1,786,13.5,744,Inf,G60615,2014-2018,ZCTA5 60615,12512,22952,30.103698000625556,55.22219281572553
60964,il,5070,4048,489,12.1,1233,30.5,1240,30.6,1246,30.8,744,152.1,G60964,2014-2018,ZCTA5 60964,4216,603,83.15581854043393,11.893491124260356
61401,il,33685,15456,113,0.7,857,5.5,856,5.5,854,5.5,744,658.4,G61401,2014-2018,ZCTA5 61401,27021,4401,80.21671367077334,13.06516253525308
74008,ok,28808,14474,1445,10,2189,15.1,2196,15.2,2203,15.2,744,51.5,G74008,2014-2018,ZCTA5 74008,23573,567,81.82796445431825,1.9682032768675368
54636,wi,14808,7169,277,3.9,1021,14.2,1032,14.4,1042,14.5,744,268.6,G54636,2014-2018,ZCTA5 54636,13376,162,90.32955159373311,1.0940032414910859
06811,ct,32388,9897,99,1,843,8.5,856,8.6,868,8.8,744,751.5,G06811,2014-2018,ZCTA5 06811,23039,3641,71.13437075460047,11.241817957268124
32796,fl,20948,9225,619,6.7,1363,14.8,1464,15.9,1566,17,744,120.2,G32796,2014-2018,ZCTA5 32796,16862,2952,80.49455795302654,14.092037426007256
24293,va,9165,6009,253,4.2,997,16.6,1014,16.9,1031,17.2,744,294.1,G24293,2014-2018,ZCTA5 24293,8721,261,95.15548281505728,2.8477905073649756
11212,ny,76527,6235,0,0,744,11.9,786,12.6,829,13.3,744,Inf,G11212,2014-2018,ZCTA5 11212,5487,62425,7.170018424869654,81.57251688946386
27332,nc,31629,16704,307,1.8,1051,6.3,1070,6.4,1088,6.5,744,242.3,G27332,2014-2018,ZCTA5 27332,22472,5856,71.04872111037339,18.51465427297733
38117,tn,25881,12636,3,0,746,5.9,774,6.1,803,6.4,743,24766.7,G38117,2014-2018,ZCTA5 38117,22342,2314,86.32587612534292,8.940921911827209
49048,mi,25120,9852,313,3.2,1056,10.7,1067,10.8,1078,10.9,743,237.4,G49048,2014-2018,ZCTA5 49048,17505,5115,69.68550955414013,20.362261146496817
50595,ia,9041,7440,302,4.1,1045,14,1044,14,1042,14,743,246,G50595,2014-2018,ZCTA5 50595,8234,191,91.07399623935406,2.1125981639199205
01826,ma,31101,9892,159,1.6,902,9.1,924,9.3,946,9.6,743,467.3,G01826,2014-2018,ZCTA5 01826,27570,1196,88.6466673097328,3.8455355133275457
02130,ma,40377,6754,0,0,743,11,766,11.3,790,11.7,743,Inf,G02130,2014-2018,ZCTA5 02130,26470,5585,65.55712410530748,13.832132154444363
94583,ca,35102,12334,119,1,862,7,874,7.1,887,7.2,743,624.4,G94583,2014-2018,ZCTA5 94583,19966,685,56.87994986040682,1.9514557575066949
94611,ca,39384,13745,156,1.1,899,6.5,895,6.5,891,6.5,743,476.3,G94611,2014-2018,ZCTA5 94611,26814,2589,68.08348567946373,6.573735527117611
37210,tn,17935,5756,306,5.3,1048,18.2,1056,18.3,1065,18.5,742,242.5,G37210,2014-2018,ZCTA5 37210,10389,5753,57.92584332311124,32.076944521884585
46952,in,18823,11301,452,4,1194,10.6,1216,10.8,1239,11,742,164.2,G46952,2014-2018,ZCTA5 46952,16795,1186,89.2259469797588,6.300802210062158
63119,mo,34119,13108,252,1.9,994,7.6,1004,7.7,1013,7.7,742,294.4,G63119,2014-2018,ZCTA5 63119,29671,2659,86.96327559424368,7.7933116445382336
44305,oh,22425,11342,66,0.6,808,7.1,814,7.2,820,7.2,742,1124.2,G44305,2014-2018,ZCTA5 44305,16272,4515,72.56187290969899,20.13377926421405
77360,tx,5036,8322,752,9,1494,18,1509,18.1,1524,18.3,742,98.7,G77360,2014-2018,ZCTA5 77360,4813,135,95.57188244638603,2.6806989674344717
97239,or,17666,7304,1342,18.4,2084,28.5,2118,29,2152,29.5,742,55.3,G97239,2014-2018,ZCTA5 97239,14735,528,83.40880787954262,2.9887920298879203
07514,nj,19044,4232,169,4,911,21.5,914,21.6,916,21.6,742,439.1,G07514,2014-2018,ZCTA5 07514,2863,8602,15.03360638521319,45.169082125603865
92270,ca,18075,13964,38,0.3,780,5.6,804,5.8,827,5.9,742,1952.6,G92270,2014-2018,ZCTA5 92270,15786,413,87.33609958506224,2.284923928077455
24620,va,2594,1834,287,15.6,1028,56.1,1030,56.2,1031,56.2,741,258.2,G24620,2014-2018,ZCTA5 24620,2569,0,99.03623747108712,0
63304,mo,41277,15269,304,2,1044,6.8,1066,7,1088,7.1,740,243.4,G63304,2014-2018,ZCTA5 63304,37603,1352,91.09915933813019,3.2754318385541583
03301,nh,33004,9975,202,2,942,9.4,960,9.6,979,9.8,740,366.3,G03301,2014-2018,ZCTA5 03301,28878,965,87.49848503211732,2.9238880135741123
05301,vt,16341,6744,224,3.3,964,14.3,972,14.4,979,14.5,740,330.4,G05301,2014-2018,ZCTA5 05301,15252,165,93.33578116394345,1.009730126675234
43302,oh,54023,25871,517,2,1256,4.9,1308,5.1,1360,5.3,739,142.9,G43302,2014-2018,ZCTA5 43302,47626,3771,88.15874720026655,6.980360216944635
29745,sc,30697,15020,232,1.5,971,6.5,984,6.6,998,6.6,739,318.5,G29745,2014-2018,ZCTA5 29745,25053,4842,81.61383848584552,15.773528357819982
35023,al,24293,13316,734,5.5,1473,11.1,1510,11.3,1546,11.6,739,100.7,G35023,2014-2018,ZCTA5 35023,16192,7481,66.65294529288272,30.79487918330383
90250,ca,96836,13981,0,0,739,5.3,754,5.4,770,5.5,739,Inf,G90250,2014-2018,ZCTA5 90250,32363,21874,33.42042215704903,22.58870667933413
84004,ut,10423,4332,18,0.4,756,17.5,781,18,806,18.6,738,4100,G84004,2014-2018,ZCTA5 84004,10033,19,96.25827496881895,0.18228916818574306
27703,nc,51163,25207,327,1.3,1065,4.2,1107,4.4,1149,4.6,738,225.7,G27703,2014-2018,ZCTA5 27703,20001,25556,39.09270371166664,49.95015929480289
60181,il,28801,11218,184,1.6,921,8.2,952,8.5,983,8.8,737,400.5,G60181,2014-2018,ZCTA5 60181,22630,1521,78.57366063678344,5.2810666296309154
44060,oh,60476,29026,200,0.7,937,3.2,997,3.4,1057,3.6,737,368.5,G44060,2014-2018,ZCTA5 44060,57953,442,95.82809709636881,0.7308684436801376
93660,ca,4228,1492,151,10.1,888,59.5,918,61.5,948,63.5,737,488.1,G93660,2014-2018,ZCTA5 93660,3186,0,75.35477767265847,0
40515,ky,36637,12666,71,0.6,807,6.4,822,6.5,838,6.6,736,1036.6,G40515,2014-2018,ZCTA5 40515,30439,2656,83.08267598329557,7.249501869694571
49304,mi,3839,11494,41,0.4,777,6.8,790,6.9,804,7,736,1795.1,G49304,2014-2018,ZCTA5 49304,2883,657,75.09768168793957,17.113831727012244
60103,il,42196,13824,50,0.4,786,5.7,807,5.8,828,6,736,1472,G60103,2014-2018,ZCTA5 60103,32338,678,76.63759598066167,1.606787373210731
60629,il,111850,24309,0,0,736,3,998,4.1,1260,5.2,736,Inf,G60629,2014-2018,ZCTA5 60629,47029,22078,42.04649083594099,19.738936075100582
65721,mo,30430,12976,285,2.2,1021,7.9,1026,7.9,1030,7.9,736,258.2,G65721,2014-2018,ZCTA5 65721,29139,270,95.75747617482747,0.8872822872165625
86323,az,16394,10743,273,2.5,1009,9.4,1026,9.6,1044,9.7,736,269.6,G86323,2014-2018,ZCTA5 86323,15036,35,91.71648163962425,0.2134927412467976
57730,sd,5767,5677,368,6.5,1104,19.4,1110,19.6,1115,19.6,736,200,G57730,2014-2018,ZCTA5 57730,5413,33,93.86162649557829,0.5722212588867696
92868,ca,27693,3471,9,0.3,745,21.5,745,21.5,745,21.5,736,8177.8,G92868,2014-2018,ZCTA5 92868,15012,1056,54.2086447838804,3.8132380023832737
37311,tn,27752,14634,611,4.2,1346,9.2,1388,9.5,1431,9.8,735,120.3,G37311,2014-2018,ZCTA5 37311,23857,2322,85.96497549726146,8.366964543095992
89801,nv,26177,18207,1221,6.7,1956,10.7,2004,11,2052,11.3,735,60.2,G89801,2014-2018,ZCTA5 89801,21911,143,83.7032509454865,0.546281086449937
44657,oh,9583,6759,389,5.8,1124,16.6,1137,16.8,1150,17,735,188.9,G44657,2014-2018,ZCTA5 44657,9412,79,98.215590107482,0.8243765000521758
36582,al,24628,13735,1577,11.5,2312,16.8,2408,17.5,2505,18.2,735,46.6,G36582,2014-2018,ZCTA5 36582,17936,4821,72.82767581614422,19.57528016891343
34209,fl,34794,11797,2136,18.1,2871,24.3,3291,27.9,3711,31.5,735,34.4,G34209,2014-2018,ZCTA5 34209,32705,868,93.99609128010576,2.4946829913203428
98822,wa,1909,2133,28,1.3,763,35.8,774,36.3,785,36.8,735,2625,G98822,2014-2018,ZCTA5 98822,1814,0,95.02357255107385,0
18702,pa,39841,17244,1479,8.6,2214,12.8,2254,13.1,2295,13.3,735,49.7,G18702,2014-2018,ZCTA5 18702,29833,5168,74.88014859064782,12.971561958786175
80538,co,48260,21238,115,0.5,849,4,863,4.1,877,4.1,734,638.3,G80538,2014-2018,ZCTA5 80538,45401,212,94.07583920430999,0.43928719436386243
54130,wi,25700,12851,257,2,991,7.7,1004,7.8,1016,7.9,734,285.6,G54130,2014-2018,ZCTA5 54130,25067,2,97.53696498054475,0.007782101167315175
31210,ga,34305,11333,171,1.5,905,8,922,8.1,939,8.3,734,429.2,G31210,2014-2018,ZCTA5 31210,20558,11464,59.92712432590002,33.417869115289314
13904,ny,9948,4052,164,4,898,22.2,920,22.7,941,23.2,734,447.6,G13904,2014-2018,ZCTA5 13904,8238,1067,82.81061519903498,10.725774024929635
93105,ca,27515,9194,578,6.3,1312,14.3,1313,14.3,1314,14.3,734,127,G93105,2014-2018,ZCTA5 93105,23361,190,84.90278030165365,0.6905324368526259
25514,wv,3470,2672,314,11.8,1047,39.2,1050,39.3,1052,39.4,733,233.4,G25514,2014-2018,ZCTA5 25514,3443,0,99.22190201729107,0
63628,mo,15970,12848,235,1.8,968,7.5,978,7.6,989,7.7,733,311.9,G63628,2014-2018,ZCTA5 63628,14218,1394,89.02943018159048,8.728866624921729
51106,ia,26707,10922,70,0.6,803,7.4,784,7.2,764,7,733,1047.1,G51106,2014-2018,ZCTA5 51106,24853,412,93.0579997753398,1.5426667165911558
84648,ut,6111,4928,34,0.7,767,15.6,768,15.6,770,15.6,733,2155.9,G84648,2014-2018,ZCTA5 84648,5660,8,92.6198658157421,0.1309114711176567
32136,fl,7933,5600,1806,32.2,2539,45.3,2759,49.3,2979,53.2,733,40.6,G32136,2014-2018,ZCTA5 32136,7624,172,96.10487835623346,2.1681583259800834
97305,or,43590,10543,218,2.1,951,9,980,9.3,1008,9.6,733,336.2,G97305,2014-2018,ZCTA5 97305,31329,1265,71.87198898830007,2.902041752695572
21227,md,33822,14684,301,2,1034,7,1060,7.2,1087,7.4,733,243.5,G21227,2014-2018,ZCTA5 21227,24213,5341,71.58949795990775,15.791496658979362
49548,mi,33303,10392,123,1.2,855,8.2,873,8.4,891,8.6,732,595.1,G49548,2014-2018,ZCTA5 49548,23837,3633,71.5761342821968,10.90892712368255
55607,mn,167,9222,2,0,734,8,745,8.1,756,8.2,732,36600,G55607,2014-2018,ZCTA5 55607,152,0,91.01796407185628,0
43138,oh,18107,11282,1027,9.1,1759,15.6,1790,15.9,1820,16.1,732,71.3,G43138,2014-2018,ZCTA5 43138,17811,89,98.36527309880157,0.49152261556304194
78133,tx,18398,21865,567,2.6,1299,5.9,1314,6,1329,6.1,732,129.1,G78133,2014-2018,ZCTA5 78133,16487,144,89.61300141319708,0.7826937710620719
97023,or,10032,5377,10,0.2,742,13.8,748,13.9,754,14,732,7320,G97023,2014-2018,ZCTA5 97023,9438,7,94.07894736842105,0.06977671451355662
98620,wa,7267,7568,48,0.6,780,10.3,792,10.5,803,10.6,732,1525,G98620,2014-2018,ZCTA5 98620,6782,8,93.3259942204486,0.11008669327095087
46307,in,62274,29593,414,1.4,1145,3.9,1189,4,1233,4.2,731,176.6,G46307,2014-2018,ZCTA5 46307,54449,2396,87.43456338118636,3.847512605581784
44707,oh,8802,7087,448,6.3,1179,16.6,1199,16.9,1219,17.2,731,163.2,G44707,2014-2018,ZCTA5 44707,5652,2722,64.21267893660531,30.92478982049534
02132,ma,28487,8329,11,0.1,742,8.9,763,9.2,784,9.4,731,6645.5,G02132,2014-2018,ZCTA5 02132,23189,2010,81.40204303717485,7.055850036858918
02445,ma,21324,4089,4,0.1,735,18,761,18.6,787,19.2,731,18275,G02445,2014-2018,ZCTA5 02445,15744,929,73.83230163196399,4.356593509660477
36278,al,4755,7471,185,2.5,916,12.3,940,12.6,965,12.9,731,395.1,G36278,2014-2018,ZCTA5 36278,3677,911,77.32912723449002,19.158780231335438
15025,pa,16265,9767,96,1,827,8.5,848,8.7,870,8.9,731,761.5,G15025,2014-2018,ZCTA5 15025,13232,2608,81.35259760221334,16.034429757147247
37813,tn,17303,9677,190,2,920,9.5,976,10.1,1032,10.7,730,384.2,G37813,2014-2018,ZCTA5 37813,15105,814,87.29700052014101,4.704386522568341
52556,ia,13653,10052,23,0.2,753,7.5,753,7.5,753,7.5,730,3173.9,G52556,2014-2018,ZCTA5 52556,10767,299,78.86178861788618,2.189994872921702
54665,wi,8035,7987,173,2.2,903,11.3,908,11.4,912,11.4,730,422,G54665,2014-2018,ZCTA5 54665,7694,24,95.75606720597386,0.29869321717485997
71037,la,18200,13322,574,4.3,1304,9.8,1318,9.9,1332,10,730,127.2,G71037,2014-2018,ZCTA5 71037,15461,2162,84.95054945054945,11.87912087912088
75686,tx,13132,11961,139,1.2,869,7.3,870,7.3,872,7.3,730,525.2,G75686,2014-2018,ZCTA5 75686,9361,2240,71.28388668900396,17.057569296375267
31204,ga,29686,15355,150,1,880,5.7,890,5.8,901,5.9,730,486.7,G31204,2014-2018,ZCTA5 31204,10111,18092,34.05982618069123,60.94455298794044
08753,nj,63026,35792,10112,28.3,10842,30.3,12404,34.7,13965,39,730,7.2,G08753,2014-2018,ZCTA5 08753,55762,1494,88.4745977850411,2.3704502903563607
91764,ca,54825,9807,8,0.1,738,7.5,745,7.6,752,7.7,730,9125,G91764,2014-2018,ZCTA5 91764,23387,3422,42.657546739626085,6.241678066575467
17201,pa,25835,9802,276,2.8,1006,10.3,1052,10.7,1097,11.2,730,264.5,G17201,2014-2018,ZCTA5 17201,21453,2648,83.03851364428101,10.249661312173409
37807,tn,10738,6461,42,0.7,771,11.9,780,12.1,789,12.2,729,1735.7,G37807,2014-2018,ZCTA5 37807,10608,71,98.78934624697337,0.661203203576085
48071,mi,30226,11112,0,0,729,6.6,758,6.8,787,7.1,729,Inf,G48071,2014-2018,ZCTA5 48071,24726,2872,81.80374512009529,9.501753457288427
49740,mi,7004,10618,171,1.6,900,8.5,928,8.7,955,9,729,426.3,G49740,2014-2018,ZCTA5 49740,6596,20,94.1747572815534,0.2855511136493432
60607,il,29591,5043,4,0.1,733,14.5,734,14.6,736,14.6,729,18225,G60607,2014-2018,ZCTA5 60607,17213,4294,58.169713764320235,14.511168936500964
51401,ia,11965,9021,454,5,1183,13.1,1180,13.1,1176,13,729,160.6,G51401,2014-2018,ZCTA5 51401,11831,34,98.8800668616799,0.2841621395737568
38611,ms,14874,11061,459,4.1,1188,10.7,1204,10.9,1221,11,729,158.8,G38611,2014-2018,ZCTA5 38611,10311,3797,69.32230738200887,25.527766572542692
76302,tx,13083,4878,176,3.6,905,18.6,904,18.5,902,18.5,729,414.2,G76302,2014-2018,ZCTA5 76302,10130,1218,77.42872429870825,9.309791332263242
37804,tn,25746,11471,269,2.3,997,8.7,1022,8.9,1048,9.1,728,270.6,G37804,2014-2018,ZCTA5 37804,23725,714,92.15023693000855,2.7732463295269167
60035,il,29734,11128,281,2.5,1009,9.1,1018,9.1,1026,9.2,728,259.1,G60035,2014-2018,ZCTA5 60035,27374,420,92.06295822963611,1.4125243828613707
35652,al,8700,5773,131,2.3,859,14.9,864,15,868,15,728,555.7,G35652,2014-2018,ZCTA5 35652,8078,410,92.85057471264368,4.712643678160919
70116,la,11384,5057,164,3.2,892,17.6,2972,58.8,5052,99.9,728,443.9,G70116,2014-2018,ZCTA5 70116,5950,5079,52.26633872101195,44.615249472944484
24870,wv,2784,1997,501,25.1,1228,61.5,1234,61.8,1241,62.1,727,145.1,G24870,2014-2018,ZCTA5 24870,2679,45,96.22844827586206,1.6163793103448276
63755,mo,25354,12622,511,4,1238,9.8,1264,10,1289,10.2,727,142.3,G63755,2014-2018,ZCTA5 63755,24321,398,95.92569219846968,1.569772028082354
87015,nm,12889,10583,156,1.5,883,8.3,877,8.3,871,8.2,727,466,G87015,2014-2018,ZCTA5 87015,12073,71,93.66902009465436,0.5508573201955156
83127,wy,3597,4241,38,0.9,765,18,794,18.7,824,19.4,727,1913.2,G83127,2014-2018,ZCTA5 83127,3542,0,98.47094801223241,0
97229,or,67339,26008,60,0.2,787,3,814,3.1,840,3.2,727,1211.7,G97229,2014-2018,ZCTA5 97229,44846,1092,66.59736556824426,1.6216457030843938
97523,or,5586,4208,303,7.2,1030,24.5,1044,24.8,1057,25.1,727,239.9,G97523,2014-2018,ZCTA5 97523,5358,36,95.91836734693878,0.644468313641246
93610,ca,23607,7928,672,8.5,1399,17.6,1565,19.7,1731,21.8,727,108.2,G93610,2014-2018,ZCTA5 93610,15514,1495,65.71779556911086,6.332867369847927
15537,pa,7882,5357,404,7.5,1131,21.1,1144,21.4,1156,21.6,727,180,G15537,2014-2018,ZCTA5 15537,7789,31,98.82009642222786,0.393301192590713
37129,tn,58040,21631,714,3.3,1440,6.7,1476,6.8,1513,7,726,101.7,G37129,2014-2018,ZCTA5 37129,48713,5946,83.93004824259131,10.244658855961406
47421,in,27370,17734,521,2.9,1247,7,1257,7.1,1267,7.1,726,139.3,G47421,2014-2018,ZCTA5 47421,26356,115,96.29521373766899,0.42016806722689076
88316,nm,2123,4872,118,2.4,844,17.3,836,17.2,827,17,726,615.3,G88316,2014-2018,ZCTA5 88316,1983,24,93.40555817239755,1.1304757418747056
98226,wa,44406,17423,876,5,1602,9.2,1644,9.4,1685,9.7,726,82.9,G98226,2014-2018,ZCTA5 98226,34227,655,77.07742197000405,1.475025897401252
44833,oh,16558,12663,186,1.5,911,7.2,930,7.3,949,7.5,725,389.8,G44833,2014-2018,ZCTA5 44833,16167,129,97.63860369609856,0.7790795989853847
53533,wi,7070,7196,58,0.8,783,10.9,785,10.9,787,10.9,725,1250,G53533,2014-2018,ZCTA5 53533,6917,12,97.83592644978783,0.16973125884016974
77020,tx,25749,11701,51,0.4,775,6.6,831,7.1,887,7.6,724,1419.6,G77020,2014-2018,ZCTA5 77020,14740,6187,57.2449415511282,24.028117596799877
12309,ny,30397,11827,51,0.4,775,6.6,796,6.7,816,6.9,724,1419.6,G12309,2014-2018,ZCTA5 12309,25450,1508,83.72536763496397,4.96101588972596
21222,md,54873,23717,689,2.9,1413,6,1668,7,1922,8.1,724,105.1,G21222,2014-2018,ZCTA5 21222,42799,6985,77.99646456362875,12.729393326408251
44312,oh,31064,16232,130,0.8,853,5.3,887,5.5,921,5.7,723,556.2,G44312,2014-2018,ZCTA5 44312,29098,918,93.67113056914756,2.9551892866340457
24348,va,4409,4500,129,2.9,852,18.9,858,19.1,865,19.2,723,560.5,G24348,2014-2018,ZCTA5 24348,3797,576,86.11930142889544,13.06418689045135
28625,nc,39518,22517,269,1.2,992,4.4,1008,4.5,1024,4.5,723,268.8,G28625,2014-2018,ZCTA5 28625,31794,5257,80.45447644111545,13.302798724631813
91789,ca,44474,12403,4,0,727,5.9,728,5.9,730,5.9,723,18075,G91789,2014-2018,ZCTA5 91789,10740,1293,24.148940954265413,2.9073166344380987
49442,mi,41478,16987,151,0.9,873,5.1,904,5.3,936,5.5,722,478.1,G49442,2014-2018,ZCTA5 49442,29852,8340,71.97068325377309,20.10704469839433
46202,in,20007,6508,28,0.4,750,11.5,766,11.8,782,12,722,2578.6,G46202,2014-2018,ZCTA5 46202,11543,5747,57.69480681761384,28.72494626880592
